ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s],DVL X [m/s],DVL Y [m/s],DVL Z [m/s]
-0.000162,-0.002188,-0.098083,-1.40E-05,1.40E-05,0.000142,1.487746526,0.148205223,-0.02307111
-0.000147,-0.002152,-0.097964,6.30E-05,-1.50E-05,0.000171,1.492766775,0.157687383,-0.010798531
-0.000206,-0.002676,-0.097717,-1.40E-05,-2.30E-05,0.000143,1.506486936,0.171626339,0.014760109
-0.00031,-0.001818,-0.097894,-0.000145,2.40E-05,0.000129,1.508104641,0.155704762,0.004513239
5.00E-06,-0.001147,-0.098423,3.20E-05,4.30E-05,0.000142,1.495026677,0.151196864,-0.028223427
2.90E-05,-0.002063,-0.098161,0.000107,-9.55E-21,0.000156,1.476083242,0.156765241,-0.041473548
-0.000185,-0.002656,-0.097783,2.40E-05,-5.70E-05,0.000146,1.487726665,0.161257177,-0.012829493
-0.000441,-0.002479,-0.097464,-7.90E-05,-2.20E-05,0.00014,1.49938885,0.165752179,0.012740468
-0.000538,-0.001421,-0.097947,-8.10E-05,3.10E-05,0.000137,1.504475468,0.160738277,0.002476557
-0.00021,-0.001503,-0.098351,7.90E-05,3.50E-05,0.000147,1.502839776,0.169408837,-0.020061778
-0.00015,-0.002174,-0.098187,3.50E-05,2.00E-06,0.000152,1.491199228,0.169267311,-0.036411932
-0.000407,-0.00234,-0.097995,2.20E-05,-3.10E-05,0.000146,1.485386641,0.174998548,-0.027170483
-0.000622,-0.002395,-0.097783,1.70E-05,-3.00E-05,0.000137,1.494894636,0.174394476,-0.017984131
-0.000839,-0.00231,-0.097811,-4.60E-05,-7.00E-06,0.000135,1.493444142,0.174376894,-0.019003661
-0.0009,-0.001906,-0.098056,-7.00E-06,9.00E-06,0.000133,1.482633036,0.166274169,-0.026132725
-0.001027,-0.00174,-0.097876,4.10E-05,-1.00E-05,0.000149,1.490544349,0.177243645,-0.01284545
-0.001004,-0.002304,-0.097782,9.00E-06,-1.10E-05,0.000138,1.495514206,0.192525278,0.005576795
-0.001086,-0.002112,-0.097866,-9.10E-05,3.50E-05,0.000122,1.497877543,0.171535735,-0.01184657
-0.000795,-0.001537,-0.098205,-1.30E-05,3.60E-05,0.000138,1.485564499,0.160511569,-0.043563352
-0.000745,-0.001903,-0.098011,9.60E-05,-2.00E-05,0.000153,1.478204246,0.172018525,-0.038414655
-0.000948,-0.002563,-0.097537,5.90E-05,-3.70E-05,0.000148,1.487613108,0.181556863,-0.006687512
-0.001142,-0.002338,-0.097583,-9.30E-05,2.00E-06,0.000131,1.500148334,0.169392532,0.009663595
-0.001045,-0.00138,-0.097977,-6.00E-05,4.10E-05,0.000141,1.493682953,0.159892161,-0.006704555
-0.000708,-0.001727,-0.098247,9.30E-05,3.40E-05,0.000164,1.489869616,0.169261248,-0.024111825
-0.000557,-0.00201,-0.097939,8.80E-05,-2.00E-06,0.00017,1.496358371,0.172963525,-0.025162319
-0.000685,-0.002551,-0.097895,-8.00E-06,-1.90E-05,0.000146,1.493633984,0.161338693,-0.01490182
-0.000749,-0.00214,-0.097892,-0.000108,6.00E-06,0.000158,1.5046221,0.152050784,-0.011866749
-0.000748,-0.001618,-0.098099,7.70E-05,1.70E-05,0.000161,1.495787519,0.162088828,-0.016960164
-0.000699,-0.002237,-0.098078,5.00E-06,3.00E-06,0.000167,1.489192122,0.165630853,-0.025133294
-0.00082,-0.002231,-0.09791,4.40E-05,-1.50E-05,0.000162,1.489226016,0.16273213,-0.021033608
-0.000842,-0.002485,-0.097717,-4.30E-05,-1.70E-05,0.000151,1.497347037,0.154861878,-0.001592984
-0.000833,-0.001629,-0.09787,-8.20E-05,3.00E-05,0.000153,1.50547748,0.139740661,-0.006743609
-0.000758,-0.001527,-0.098339,2.90E-05,3.60E-05,0.000179,1.490073482,0.148972052,-0.02615612
-0.00081,-0.002066,-0.097959,8.20E-05,-6.00E-06,0.000174,1.489997953,0.157667972,-0.018986137
-0.000754,-0.002514,-0.097765,-3.80E-05,-1.60E-05,0.00015,1.497394216,0.149064011,-0.00671563
-0.000803,-0.002077,-0.097993,-5.70E-05,1.70E-05,0.000155,1.493788651,0.143945411,-0.013872691
-0.00075,-0.001787,-0.097999,8.30E-05,1.70E-05,0.000173,1.493736648,0.148292392,-0.013873671
-0.000681,-0.002411,-0.09775,-1.60E-05,-6.00E-06,0.000171,1.49380832,0.148297868,0.006619204
-0.000625,-0.001978,-0.09777,-0.000128,2.60E-05,0.00016,1.503389102,0.134644107,0.009660767
-0.000367,-0.001237,-0.098202,3.20E-05,4.40E-05,0.000175,1.493881647,0.135250595,-0.010796668
-0.0001,-0.001857,-0.09811,8.80E-05,2.20E-05,0.000179,1.489452151,0.138092278,-0.018977781
-7.60E-05,-0.002546,-0.097954,-5.00E-06,-1.40E-05,0.000164,1.486618919,0.133711937,-0.013842869
-0.000209,-0.002112,-0.097798,-4.80E-05,-1.70E-05,0.000164,1.500552906,0.121562736,-0.007744117
-0.00023,-0.001855,-0.097938,-2.00E-05,4.00E-06,0.000172,1.5020037,0.1215796,-0.003651566
-0.000333,-0.00191,-0.097918,1.50E-05,1.50E-05,0.00018,1.494793758,0.120045298,0.003548106
-0.00021,-0.001863,-0.097901,-1.60E-05,1.70E-05,0.000171,1.494831042,0.114247313,-0.001573503
-0.000117,-0.001811,-0.098,-2.40E-05,1.40E-05,0.000163,1.494868536,0.105548846,-0.014890386
6.80E-05,-0.001894,-0.098042,5.20E-05,5.00E-06,0.000184,1.494711782,0.114238699,-0.027187234
-0.000168,-0.002232,-0.097928,-3.00E-06,-1.40E-05,0.000185,1.496115072,0.120052488,-0.018997043
-0.000205,-0.001919,-0.097825,-4.20E-05,-1.70E-05,0.000155,1.49111279,0.119272201,0.000488183
-0.000472,-0.0017,-0.097949,-1.30E-05,2.00E-06,0.000157,1.490574968,0.104050324,0.002543345
-0.000395,-0.001808,-0.097926,4.70E-05,1.00E-05,0.000177,1.497920574,0.095444401,0.002517955
-0.000271,-0.002003,-0.097908,-2.10E-05,1.80E-05,0.000183,1.507995475,0.098460756,-0.003667922
-0.000146,-0.001675,-0.098209,-3.30E-05,2.70E-05,0.000176,1.492765069,0.094653045,-0.018977531
-0.000103,-0.001686,-0.098299,6.00E-05,8.00E-06,0.000177,1.473018603,0.10528072,-0.032224989
-0.000329,-0.002428,-0.097732,7.20E-05,-3.90E-05,0.00017,1.48468682,0.106875266,-0.005631259
-0.000453,-0.002486,-0.097674,-7.00E-05,-2.50E-05,0.000147,1.506643296,0.098450571,0.026049396
-0.000272,-0.001558,-0.097826,-0.000143,4.60E-05,0.000153,1.518517483,0.07250891,0.018839556
9.30E-05,-0.001069,-0.098384,4.00E-05,6.80E-05,0.000183,1.498891492,0.065745131,-0.017967821
0.000208,-0.00188,-0.098243,0.000106,1.20E-05,0.000198,1.476304596,0.070541813,-0.03632602
5.50E-05,-0.002698,-0.09788,9.20E-05,-4.90E-05,0.000186,1.48343699,0.083671067,-0.025086405
-0.000189,-0.003,-0.097718,-4.70E-05,-4.00E-05,0.000156,1.506618915,0.089749083,-0.003660371
-0.000331,-0.001688,-0.097707,-0.000112,6.00E-06,0.00015,1.509682257,0.081095629,0.012723528
-0.000395,-0.001262,-0.097863,-2.50E-05,3.20E-05,0.000158,1.509199454,0.058627737,0.006583384
-0.000207,-0.001642,-0.098157,6.20E-05,2.70E-05,0.000181,1.487624616,0.035179282,-0.024064081
-4.20E-05,-0.00192,-0.098283,0.000101,-8.00E-06,0.000195,1.49023952,0.054043648,-0.039447162
-0.000199,-0.002633,-0.097845,4.50E-05,-3.80E-05,0.000178,1.499469221,0.072268554,-0.030266853
-0.00063,-0.002444,-0.097573,-9.50E-05,-3.10E-05,0.000157,1.503404028,0.054209682,-0.004662632
-0.0008,-0.001717,-0.097793,-9.00E-05,7.00E-06,0.000156,1.505761852,0.036123156,-0.01491271
-0.000888,-0.001368,-0.098203,3.60E-05,9.00E-06,0.000181,1.499268413,0.025171407,-0.040498428
-0.000953,-0.001868,-0.098181,0.000132,-1.80E-05,0.000198,1.496667855,0.060640781,-0.041522218
-0.001165,-0.002628,-0.097539,-1.70E-05,-4.10E-05,0.000162,1.493982217,0.051921559,-0.011798512
-0.001426,-0.001886,-0.097693,-0.000118,-9.00E-06,0.000146,1.505934133,0.024536019,-0.000566123
-0.001449,-0.001056,-0.098075,-2.60E-05,2.50E-05,0.000175,1.504727518,-0.003014545,-0.023094278
-0.00126,-0.001359,-0.098395,0.000133,1.70E-05,0.000203,1.497295108,0.005585737,-0.046632727
-0.001113,-0.002125,-0.098044,8.20E-05,-1.70E-05,0.000201,1.488294654,0.03445969,-0.036360503
-0.001552,-0.002406,-0.097718,-6.20E-05,-3.20E-05,0.00017,1.502973173,0.027395976,-0.008752782
-0.001727,-0.001713,-0.097631,-6.50E-05,-4.00E-06,0.000159,1.504045201,-0.000843594,0.000471878
-0.001487,-0.001644,-0.098011,7.00E-06,3.60E-05,0.000175,1.51220158,-0.020309246,-0.010822714
-0.001269,-0.001779,-0.098026,8.10E-05,3.30E-05,0.000203,1.520874658,-0.02310783,-0.027247801
-0.001058,-0.002465,-0.097959,5.80E-05,8.00E-06,0.000213,1.515664484,-0.010854071,-0.026206449
-0.001235,-0.002428,-0.097725,-4.30E-05,-1.20E-05,0.000195,1.527175165,0.000879977,-0.008835933
-0.001418,-0.002123,-0.097549,8.00E-06,1.00E-06,0.000172,1.528942153,-0.020829211,0.009603404
-0.001256,-0.002279,-0.097801,-4.10E-05,2.70E-05,0.000179,1.543708949,-0.048184514,-0.00068999
-0.000836,-0.002038,-0.098127,-5.00E-06,3.60E-05,0.000199,1.554534331,-0.054580075,-0.026340292
-0.000583,-0.002259,-0.098263,5.50E-05,1.70E-05,0.000208,1.563777123,-0.042154814,-0.031501567
-0.000741,-0.002505,-0.097876,3.00E-06,-1.70E-05,0.000203,1.564423895,-0.032725447,-0.018187463
-0.001041,-0.00239,-0.097575,-1.80E-05,-1.40E-05,0.000189,1.568303353,-0.049337157,-0.000782483
-0.001154,-0.002107,-0.097826,-3.60E-05,4.00E-06,0.000186,1.574428778,-0.078241994,-0.004895807
-0.00096,-0.002116,-0.098126,4.70E-05,1.70E-05,0.000204,1.585211344,-0.078843389,-0.029522507
-0.000729,-0.002359,-0.098225,4.20E-05,9.00E-06,0.000205,1.598069961,-0.068548648,-0.040842894
-0.00095,-0.002728,-0.097984,-4.00E-06,-7.00E-06,0.000201,1.609550767,-0.056817988,-0.030644316
-0.001197,-0.002519,-0.097725,4.00E-06,-1.60E-05,0.000192,1.60239914,-0.059794973,-0.008079363
-0.001376,-0.002431,-0.097671,-1.00E-05,-1.60E-05,0.000178,1.608652052,-0.09738834,-0.005019766
-0.001333,-0.002368,-0.098068,-5.50E-05,1.70E-05,0.000196,1.624150229,-0.131257857,-0.034776297
-0.00125,-0.002192,-0.098362,0.000116,1.90E-05,0.000223,1.63182927,-0.117408339,-0.066566248
-0.001269,-0.002747,-0.098097,9.90E-05,-2.60E-05,0.000228,1.630708529,-0.084821099,-0.063496812
-0.001847,-0.00304,-0.097564,-2.00E-06,-5.40E-05,0.000194,1.633681739,-0.078979498,-0.021509311
-0.002294,-0.003116,-0.097397,-7.60E-05,-2.80E-05,0.000162,1.646501264,-0.112865313,0.009183702
-0.002336,-0.002546,-0.097838,-5.70E-05,3.30E-05,0.000179,1.654269339,-0.160583256,-5.28E-05
-0.001803,-0.002117,-0.098505,3.10E-05,5.20E-05,0.000224,1.666550989,-0.17276,-0.044143132
-0.001467,-0.002612,-0.098452,0.000114,1.70E-05,0.000241,1.669026817,-0.148103743,-0.069767328
-0.001742,-0.002953,-0.097738,3.30E-05,-3.60E-05,0.000229,1.678849643,-0.116108859,-0.050350909
-0.002224,-0.003339,-0.097093,-1.90E-05,-3.50E-05,0.00018,1.68494634,-0.130511398,-0.009395725
-0.002436,-0.002761,-0.097606,-0.000117,3.00E-06,0.000172,1.687517764,-0.158726236,0.008015329
-0.002239,-0.002528,-0.09795,-2.00E-06,5.10E-05,0.000186,1.69716249,-0.183963336,-0.005330332
0.000169,-0.000983,-0.098632,-0.000337,-1.20E-05,-0.000887,2.131708914,0.312552217,-0.025554511
-0.000576,-0.001081,-0.098634,9.70E-05,-2.40E-05,-0.000899,2.138234961,0.248838612,-0.036837981
-0.000676,-0.001888,-0.097905,3.00E-06,-4.30E-05,-0.000784,2.182559025,0.189935396,-0.004187065
-0.000421,-0.001397,-0.097461,1.50E-05,3.30E-05,-0.000665,2.202725164,0.147412139,0.015225483
-0.000646,-0.000901,-0.096672,-1.00E-06,2.40E-05,-0.000576,2.243103773,0.109479698,0.031484497
-0.000401,-0.000445,-0.098132,-0.000123,7.30E-05,-0.000466,2.27173402,0.068495348,-0.002440692
0.000143,0.000562,-0.098599,-0.000104,-1.20E-05,-0.000341,2.295772564,-0.006609904,-0.017887192
6.50E-05,0.000243,-0.098518,4.90E-05,-9.00E-06,-0.000199,2.328344321,-0.06711494,-0.03336984
-0.000772,0.000273,-0.097804,-7.50E-05,-4.00E-05,-6.90E-05,2.353017802,-0.125532555,-0.016021016
-0.000884,0.000328,-0.097807,8.00E-05,-5.00E-06,2.80E-05,2.378105244,-0.152773994,0.009519872
-0.000292,0.000812,-0.097673,5.00E-06,7.00E-06,0.000119,2.400127186,-0.174255451,0.016617636
-0.000353,0.001039,-0.098173,5.50E-05,6.40E-05,0.000164,2.396707405,-0.198222453,-0.005915137
0.00011,0.000797,-0.098126,3.70E-05,-6.00E-06,0.000215,2.374100805,-0.33261717,-0.083701033
-0.001784,0.000564,-0.098067,-0.001779,-0.000263,0.000707,2.093886374,-0.976746798,0.072320695
-0.000123,0.011106,-0.099824,0.001186,0.000354,0.002944,1.797444216,-0.986822668,0.051914868
0.002218,-0.007285,-0.097911,0.001059,8.00E-05,0.002951,1.585184977,-0.822637518,0.033194255
0.000596,-0.005175,-0.09919,5.80E-05,0.000157,0.002428,1.441122364,-0.720703048,0.023460215
-0.000247,-0.007575,-0.097779,-0.00086,0.000186,0.00223,1.379909411,-0.573559937,0.018525354
-0.001356,0.00144,-0.095191,0.000272,0.000141,0.001879,1.397016782,-0.472579956,0.070713857
0.001291,-0.001395,-0.097368,-9.40E-05,0.000196,0.001692,1.46771492,-0.382573504,0.071447742
0.002132,0.002613,-0.097604,-0.000335,0.000169,0.001547,1.560243758,-0.315509179,0.024951119
0.002655,0.000892,-0.098244,0.000454,9.40E-05,0.00137,1.62009124,-0.245214874,-0.029624116
0.002281,-0.002922,-0.09751,-0.000239,9.00E-06,0.001232,1.69110958,-0.176945753,-0.011458435
0.001724,0.000269,-0.096862,-0.000193,-1.10E-05,0.00104,1.796040173,-0.085791285,0.03732531
0.001874,-0.001507,-0.097553,0.000209,6.50E-05,0.000714,1.912395757,0.002587321,0.030712299
0.002097,-0.001074,-0.097812,-8.80E-05,5.80E-05,0.000479,2.009362593,0.132776434,0.013909066
0.002141,0.000313,-0.097519,-6.40E-05,1.80E-05,0.000112,2.092746848,0.24903186,0.003311899
0.002124,-0.001021,-0.097906,2.50E-05,2.20E-05,-0.000215,2.150682857,0.359899286,-0.044091048
0.001505,-0.001198,-0.097775,-1.00E-05,-5.30E-05,-0.000482,2.174623861,0.476894255,-0.053439104
0.000689,-0.001685,-0.096987,-5.10E-05,-9.90E-05,-0.000726,2.191976964,0.556125737,-0.004321667
4.70E-05,-0.002044,-0.096765,-4.50E-05,-3.70E-05,-0.000922,2.223059879,0.570273575,0.020159393
0.000277,-0.002277,-0.097355,-1.40E-05,7.70E-05,-0.000965,2.236237603,0.604492388,-0.032178963
9.10E-05,0.000238,-0.097742,-0.000191,-2.20E-05,-0.000937,2.202752596,0.615689693,-0.033080647
-0.000481,-0.000511,-0.097127,5.20E-05,-5.00E-05,-0.000924,2.198624542,0.546782371,-0.001268201
-0.000424,-0.001105,-0.09843,-0.000117,2.00E-06,-0.000798,2.215545211,0.471599122,0.018164429
-0.000579,-0.000836,-0.098104,0.000162,2.80E-05,-0.000615,2.242116283,0.42842119,0.005774757
-0.000658,-0.001036,-0.098437,-7.40E-05,3.40E-05,-0.000472,2.243286476,0.385660494,-0.010619208
-0.000634,-0.00041,-0.098499,5.20E-05,-3.80E-05,-0.000347,2.287597069,0.323854061,0.008707449
-3.40E-05,-0.000978,-0.09829,-0.00013,4.00E-05,-0.000205,2.323988272,0.242369322,-0.017036009
-0.000253,0.000605,-0.097673,9.50E-05,-1.00E-06,-3.40E-05,2.341985075,0.193291478,-0.01401462
-0.000299,0.000726,-0.097406,-4.10E-05,-6.00E-06,0.000101,2.374928854,0.166864722,-0.013106774
-0.000348,0.001457,-0.097766,-1.80E-05,-1.10E-05,0.000154,2.404519834,0.123729139,0.005244368
-0.000541,0.001554,-0.097755,-5.20E-05,1.40E-05,0.000209,2.425040061,0.105127433,0.008247991
-0.000206,0.000459,-0.098484,5.20E-05,5.30E-05,0.000283,2.423888095,0.139182862,0.004142095
-0.000544,0.001556,-0.096763,0.001305,8.90E-05,0.000158,2.202307901,0.898397586,-0.022904375
0.001811,-0.011405,-0.100743,-0.00171,-7.70E-05,-0.002581,1.872989226,1.10831072,0.01108473
0.000327,-0.002127,-0.095767,0.000664,-2.80E-05,-0.003203,1.648986554,0.987470606,0.01093767
0.000737,-0.001917,-0.098168,-0.001145,7.40E-05,-0.00265,1.516796887,0.806822063,-0.052071108
0.001245,-0.001245,-0.09829,0.001004,-8.50E-05,-0.002238,1.483992649,0.648406978,-0.026277285
0.001525,-0.003381,-0.098767,-0.000356,2.60E-05,-0.001881,1.498585024,0.528254096,0.003428369
0.000562,-0.001158,-0.095907,0.000449,3.60E-05,-0.001686,1.55377977,0.474556808,0.054488989
0.000476,-0.004717,-0.097345,8.50E-05,9.10E-05,-0.001532,1.607889975,0.42445415,0.019445113
0.001315,-0.005526,-0.099031,-0.000151,6.00E-06,-0.001431,1.676165234,0.336098101,-0.035118004
0.00198,-0.00453,-0.099197,-9.00E-05,-8.80E-05,-0.001258,1.773392678,0.203877877,-0.044675181
0.001935,-0.004217,-0.098601,-1.20E-05,-9.60E-05,-0.000958,1.885687012,0.094317339,-0.024567129
0.001141,-0.002697,-0.098448,-0.000165,-4.70E-05,-0.000669,1.979968231,-0.021980829,0.004835783
0.000302,-0.0032,-0.097647,0.000162,-4.70E-05,-0.000358,2.046486586,-0.119765573,0.030238418
5.90E-05,-0.002891,-0.098155,0.000171,1.50E-05,-4.20E-05,2.112288189,-0.232791095,0.011569565
2.90E-05,-0.001871,-0.098531,-0.000155,1.20E-05,0.000294,2.162053816,-0.340208092,-0.009091309
0.000269,-0.000995,-0.098071,0.000108,7.00E-06,0.00054,2.192765456,-0.421755471,-0.008160129
0.000106,-0.000485,-0.097997,3.50E-05,-1.00E-06,0.000739,2.189263475,-0.485584467,0.013397507
-0.00068,0.000888,-0.097815,4.00E-05,8.00E-06,0.000881,2.177311106,-0.513994686,0.02267536
-0.000356,0.000409,-0.097981,0.000116,2.00E-05,0.000963,2.177111843,-0.506753762,-0.006028052
-8.20E-05,-7.90E-05,-0.098496,-5.60E-05,3.30E-05,0.000904,2.164088794,-0.518517148,-0.038778963
-0.000218,1.20E-05,-0.098038,9.30E-05,-4.30E-05,0.000833,2.169082826,-0.503228194,-0.011123746
-0.000642,0.000598,-0.097625,-8.90E-05,8.00E-06,0.000794,2.174202269,-0.436473657,0.016516075
-0.00073,0.000338,-0.098181,3.30E-05,2.70E-05,0.000666,2.180494147,-0.34505151,0.053370866
-0.00062,-0.000238,-0.097835,-5.70E-05,6.60E-05,0.000478,2.208058352,-0.234542068,0.026584768
0.000319,0.000549,-0.098606,8.60E-05,6.40E-05,0.000287,2.218073052,-0.177166358,-0.019597874
0.000472,-0.000942,-0.097921,-0.000116,-1.80E-05,0.000149,2.252697812,-0.166605823,-0.032032472
0.000461,0.000308,-0.098536,-4.50E-05,-2.20E-05,5.00E-05,2.284155654,-0.12853288,-0.024985424
-0.000131,-0.001921,-0.097982,3.80E-05,-5.00E-05,-2.50E-05,2.324535633,-0.103398212,-0.002592433
-0.000398,-0.000326,-0.098441,-0.000193,1.80E-05,-9.60E-05,2.34874262,-0.068315061,-0.008844311
-0.000412,-0.000862,-0.098055,0.000143,-2.30E-05,-0.000167,2.368054171,-0.04126,0.007476617
-0.00019,-0.000784,-0.097931,-0.000253,2.30E-05,-0.000236,2.275101879,0.433913363,0.123535647
-0.00179,0.013177,-0.097159,-0.000609,0.000437,-0.001894,1.99592933,0.826341174,0.000446032
0.000489,-0.007543,-0.096783,0.001506,-5.30E-05,-0.003128,1.832789101,0.785254868,0.054377125
0.002772,-0.00139,-0.097867,-0.001685,0.000281,-0.0027,1.732316768,0.654988256,-0.089746544
0.003186,-0.003183,-0.096347,0.001498,-0.000118,-0.002398,1.747944405,0.571093556,-0.054929569
0.002185,-0.002111,-0.098549,-0.001287,1.20E-05,-0.002136,1.769319217,0.482913532,-0.048835326
0.001664,0.00025,-0.097158,0.000879,-9.50E-05,-0.001968,1.785098268,0.472255153,0.063867824
0.000716,-0.00349,-0.096356,6.70E-05,0.000127,-0.001846,1.775730597,0.474320797,0.087478782
0.000905,-0.004247,-0.09808,5.20E-05,6.00E-06,-0.001757,1.780407866,0.441029426,0.065943984
0.002702,-0.006034,-0.099117,1.00E-05,-2.00E-06,-0.001564,1.832176159,0.393063054,-0.004969889
0.002919,-0.0025,-0.09773,9.00E-06,-1.60E-05,-0.001389,1.938809031,0.367505343,-0.0689208
0.00237,-0.00353,-0.097357,0.000162,-6.40E-05,-0.001219,2.085479019,0.341709292,-0.086894394
0.001527,-0.004283,-0.097324,0.000125,-8.30E-05,-0.000964,2.227055904,0.273820045,-0.049480986
0.001368,-0.003732,-0.097971,-0.000166,-6.90E-05,-0.000591,2.324230195,0.170612331,0.015785725
0.000326,-0.003836,-0.0982,5.80E-05,-3.90E-05,-0.000216,2.370774876,-0.004967318,0.073063002
-0.000408,-0.005069,-0.098048,-3.00E-06,3.20E-05,0.000194,2.38118555,-0.205636866,0.084354085
0.000182,-0.004039,-0.098933,-8.70E-05,7.80E-05,0.000615,2.390332246,-0.378063273,0.040286901
0.001217,-0.002657,-0.099113,-3.50E-05,4.40E-05,0.000929,2.400938745,-0.494659292,-0.01712699
0.001371,-0.001244,-0.098313,-0.000143,4.00E-06,0.001123,2.426293883,-0.566852641,-0.056156415
0.000654,-0.00031,-0.09787,0.000197,-3.50E-05,0.001198,2.444779485,-0.594903217,-0.051093543
0.000158,-7.10E-05,-0.097305,-5.70E-05,-4.10E-05,0.00119,2.449396101,-0.60788976,-0.021379238
-0.000507,0.000174,-0.097644,-0.000114,-1.80E-05,0.00111,2.429111931,-0.596523658,0.019697521
-0.001119,-0.000441,-0.098042,1.10E-05,1.30E-05,0.000978,2.40040562,-0.548293977,0.053622037
-0.001591,0.00012,-0.09789,8.50E-05,6.70E-05,0.0008,2.375032562,-0.486255697,0.057801027
-0.000666,4.20E-05,-0.097769,0.000121,7.10E-05,0.000614,2.383475751,-0.410044207,0.03827141
0.0006,0.000624,-0.098541,-8.80E-05,5.90E-05,0.000423,2.432779738,-0.356541525,0.018594752
0.00085,-0.000824,-0.098641,8.40E-05,4.90E-05,0.000225,2.479802543,-0.299445169,-0.018502395
0.000939,-0.001502,-0.098393,-0.000128,-3.30E-05,5.30E-05,2.526345513,-0.251769108,-0.018690918
0.000453,-0.001642,-0.098183,2.20E-05,-5.10E-05,-8.50E-05,2.563868312,-0.172303026,-0.00552791
8.90E-05,-0.001624,-0.098296,-8.50E-05,-4.70E-05,-0.000247,2.516377119,-0.568670109,-0.015492551
-0.002137,0.000289,-0.09592,-0.000962,-4.20E-05,0.00129,2.179624214,-1.167817525,0.094601021
0.002442,-3.40E-05,-0.101255,0.002168,0.000257,0.003106,1.85047881,-1.184813351,0.032291168
0.000754,-0.002806,-0.09573,-0.000312,3.40E-05,0.002855,1.613697284,-1.065135027,0.092609694
-0.00017,-0.009444,-0.098882,0.000579,0.000211,0.002317,1.436920395,-0.941103558,0.130146457
-0.001147,-0.011218,-0.096694,-0.000235,0.000276,0.002047,1.349614552,-0.814583729,0.061759181
-0.000959,-0.001665,-0.096419,-0.001272,0.000218,0.001841,1.329463747,-0.707540491,0.055656216
0.000122,-0.00082,-0.096683,0.000821,0.000197,0.001576,1.357313628,-0.621673697,0.024774677
0.001125,-0.000547,-0.097137,-0.000684,0.000115,0.001444,1.40019416,-0.570414912,0.025624012
0.001158,0.000339,-0.097028,0.000344,8.80E-05,0.001258,1.445105108,-0.493754035,0.067463106
0.001485,-0.000814,-0.097137,-0.000255,9.50E-05,0.001136,1.534834276,-0.360748675,0.062987509
0.002745,-0.00025,-0.098377,0.000199,0.000117,0.00085,1.620218562,-0.245206665,0.003178636
0.00288,-0.002183,-0.098668,-0.000184,-9.00E-06,0.00057,1.709674292,-0.152077601,-0.010510207
0.002248,-0.000105,-0.09782,-7.80E-05,-2.00E-05,0.0003,1.79554403,-0.058261486,-0.007784588
0.001926,-0.000851,-0.097451,2.10E-05,-2.60E-05,5.00E-05,1.883451829,0.052255354,0.011330941
0.002036,-0.001114,-0.098328,-6.40E-05,1.00E-05,-0.000244,1.973482617,0.154814211,-0.011588689
0.001697,-0.000879,-0.098615,1.80E-05,-4.20E-05,-0.000485,2.016903612,0.218397722,-0.022020809
0.001081,-0.001179,-0.098037,-2.00E-06,-7.20E-05,-0.000676,2.046108432,0.268769613,0.004507553
0.000488,-0.000678,-0.097544,-6.70E-05,-5.10E-05,-0.000798,2.088892467,0.327273268,0.001255262
0.00028,-0.001087,-0.098882,3.00E-06,1.70E-05,-0.000892,2.100924136,0.329575514,-0.067472253
-0.000243,-0.001107,-0.098504,-0.000215,-7.50E-05,-0.00096,2.123806339,0.238514393,-0.05728289
-0.000778,-0.000981,-0.097531,0.000107,-6.20E-05,-0.000837,2.155750449,0.197594882,0.017439177
-0.000652,-0.001847,-0.096907,7.60E-05,1.90E-05,-0.000706,2.196124732,0.228533052,0.05520773
-0.000944,-0.000855,-0.097268,-0.000102,0.000108,-0.00068,2.218703779,0.20341948,0.006948979
-0.000394,-0.00014,-0.098398,-8.60E-05,3.20E-05,-0.000628,2.2326894,0.113691459,-0.031007792
0.000174,0.000119,-0.098591,-3.00E-06,-1.30E-05,-0.000475,2.257991424,-0.001265466,-0.027997147
-0.000341,0.000311,-0.097746,0.000209,-3.90E-05,-0.000278,2.305191001,-0.057235184,0.00669314
