Experiment Log
[2025-03-25 14:27:59] DEBUG: beams_training length: 3116, beams_gt length: 3116, imu length: 21800
[2025-03-25 14:27:59] Starting search from index 3
[2025-03-25 14:28:00] Constructed sample at index 1766.
[2025-03-25 14:28:00] Constructed sample at index 1767.
[2025-03-25 14:28:00] Constructed sample at index 1768.
[2025-03-25 14:28:00] Constructed sample at index 1769.
[2025-03-25 14:28:00] Constructed sample at index 1770.
[2025-03-25 14:28:00] Constructed sample at index 1771.
[2025-03-25 14:28:00] Constructed sample at index 1772.
[2025-03-25 14:28:00] Constructed sample at index 1773.
[2025-03-25 14:28:00] Constructed sample at index 1774.
[2025-03-25 14:28:00] Constructed sample at index 1775.
[2025-03-25 14:28:00] Constructed sample at index 1776.
[2025-03-25 14:28:00] Constructed sample at index 1777.
[2025-03-25 14:28:00] Constructed sample at index 1778.
[2025-03-25 14:28:00] Constructed sample at index 1779.
[2025-03-25 14:28:00] Constructed sample at index 1780.
[2025-03-25 14:28:00] Constructed sample at index 1781.
[2025-03-25 14:28:00] Constructed sample at index 1782.
[2025-03-25 14:28:00] Constructed sample at index 1783.
[2025-03-25 14:28:00] Constructed sample at index 1784.
[2025-03-25 14:28:00] Constructed sample at index 1785.
[2025-03-25 14:28:00] Constructed sample at index 1786.
[2025-03-25 14:28:00] Constructed sample at index 1787.
[2025-03-25 14:28:00] Constructed sample at index 1788.
[2025-03-25 14:28:00] Constructed sample at index 1789.
[2025-03-25 14:28:00] Constructed sample at index 1790.
[2025-03-25 14:28:00] Constructed sample at index 1791.
[2025-03-25 14:28:00] Constructed sample at index 1792.
[2025-03-25 14:28:00] Constructed sample at index 1793.
[2025-03-25 14:28:00] Constructed sample at index 1794.
[2025-03-25 14:28:00] Constructed sample at index 1795.
[2025-03-25 14:28:00] Constructed sample at index 1796.
[2025-03-25 14:28:00] Constructed sample at index 1797.
[2025-03-25 14:28:00] Constructed sample at index 1798.
[2025-03-25 14:28:00] Constructed sample at index 1799.
[2025-03-25 14:28:00] Constructed sample at index 1800.
[2025-03-25 14:28:00] Constructed sample at index 1801.
[2025-03-25 14:28:00] Constructed sample at index 1802.
[2025-03-25 14:28:00] Constructed sample at index 1803.
[2025-03-25 14:28:00] Constructed sample at index 1804.
[2025-03-25 14:28:00] Constructed sample at index 1805.
[2025-03-25 14:28:00] Constructed sample at index 1806.
[2025-03-25 14:28:00] Constructed sample at index 1807.
[2025-03-25 14:28:00] Constructed sample at index 1808.
[2025-03-25 14:28:00] Constructed sample at index 1809.
[2025-03-25 14:28:00] Constructed sample at index 1810.
[2025-03-25 14:28:00] Constructed sample at index 1811.
[2025-03-25 14:28:00] Constructed sample at index 1812.
[2025-03-25 14:28:00] Constructed sample at index 1813.
[2025-03-25 14:28:00] Constructed sample at index 1814.
[2025-03-25 14:28:00] Constructed sample at index 1815.
[2025-03-25 14:28:00] Constructed sample at index 1816.
[2025-03-25 14:28:00] Constructed sample at index 1817.
[2025-03-25 14:28:00] Constructed sample at index 1818.
[2025-03-25 14:28:00] Constructed sample at index 1819.
[2025-03-25 14:28:00] Constructed sample at index 1820.
[2025-03-25 14:28:00] Constructed sample at index 1821.
[2025-03-25 14:28:00] Constructed sample at index 1822.
[2025-03-25 14:28:00] Constructed sample at index 1823.
[2025-03-25 14:28:01] Constructed sample at index 1824.
[2025-03-25 14:28:01] Constructed sample at index 1825.
[2025-03-25 14:28:01] Constructed sample at index 1826.
[2025-03-25 14:28:01] Constructed sample at index 1827.
[2025-03-25 14:28:01] Constructed sample at index 1828.
[2025-03-25 14:28:01] Constructed sample at index 1829.
[2025-03-25 14:28:01] Constructed sample at index 1830.
[2025-03-25 14:28:01] Constructed sample at index 1831.
[2025-03-25 14:28:01] Constructed sample at index 1832.
[2025-03-25 14:28:01] Constructed sample at index 1833.
[2025-03-25 14:28:01] Constructed sample at index 1834.
[2025-03-25 14:28:01] Constructed sample at index 1835.
[2025-03-25 14:28:01] Constructed sample at index 1836.
[2025-03-25 14:28:01] Constructed sample at index 1837.
[2025-03-25 14:28:01] Constructed sample at index 1838.
[2025-03-25 14:28:01] Constructed sample at index 1839.
[2025-03-25 14:28:01] Constructed sample at index 1840.
[2025-03-25 14:28:01] Constructed sample at index 1841.
[2025-03-25 14:28:01] Constructed sample at index 1842.
[2025-03-25 14:28:01] Constructed sample at index 1843.
[2025-03-25 14:28:01] Constructed sample at index 1844.
[2025-03-25 14:28:01] Constructed sample at index 1845.
[2025-03-25 14:28:01] Constructed sample at index 1846.
[2025-03-25 14:28:01] Constructed sample at index 1847.
[2025-03-25 14:28:01] Constructed sample at index 1848.
[2025-03-25 14:28:01] Constructed sample at index 1849.
[2025-03-25 14:28:01] Constructed sample at index 1850.
[2025-03-25 14:28:01] Constructed sample at index 1851.
[2025-03-25 14:28:01] Constructed sample at index 1852.
[2025-03-25 14:28:01] Constructed sample at index 1853.
[2025-03-25 14:28:01] Constructed sample at index 1854.
[2025-03-25 14:28:01] Constructed sample at index 1855.
[2025-03-25 14:28:01] Constructed sample at index 1856.
[2025-03-25 14:28:01] Constructed sample at index 1857.
[2025-03-25 14:28:01] Constructed sample at index 1858.
[2025-03-25 14:28:01] Constructed sample at index 1859.
[2025-03-25 14:28:01] Constructed sample at index 1860.
[2025-03-25 14:28:01] Constructed sample at index 1861.
[2025-03-25 14:28:01] Constructed sample at index 1862.
[2025-03-25 14:28:01] Constructed sample at index 1863.
[2025-03-25 14:28:01] Constructed sample at index 1864.
[2025-03-25 14:28:01] Constructed sample at index 1865.
[2025-03-25 14:28:01] Constructed sample at index 1866.
[2025-03-25 14:28:01] Constructed sample at index 1867.
[2025-03-25 14:28:01] Constructed sample at index 1868.
[2025-03-25 14:28:01] Constructed sample at index 1869.
[2025-03-25 14:28:01] Constructed sample at index 1870.
[2025-03-25 14:28:01] Constructed sample at index 1871.
[2025-03-25 14:28:01] Constructed sample at index 1872.
[2025-03-25 14:28:01] Constructed sample at index 1873.
[2025-03-25 14:28:01] Constructed sample at index 1874.
[2025-03-25 14:28:01] Constructed sample at index 1875.
[2025-03-25 14:28:01] Constructed sample at index 1876.
[2025-03-25 14:28:01] Constructed sample at index 1877.
[2025-03-25 14:28:01] Constructed sample at index 1878.
[2025-03-25 14:28:01] Constructed sample at index 1879.
[2025-03-25 14:28:01] Constructed sample at index 1880.
[2025-03-25 14:28:01] Constructed sample at index 1881.
[2025-03-25 14:28:01] Constructed sample at index 1882.
[2025-03-25 14:28:01] Constructed sample at index 1883.
[2025-03-25 14:28:01] Constructed sample at index 1884.
[2025-03-25 14:28:01] Constructed sample at index 1885.
[2025-03-25 14:28:01] Constructed sample at index 1886.
[2025-03-25 14:28:01] Constructed sample at index 1887.
[2025-03-25 14:28:01] Constructed sample at index 1888.
[2025-03-25 14:28:01] Constructed sample at index 1889.
[2025-03-25 14:28:01] Constructed sample at index 1890.
[2025-03-25 14:28:01] Constructed sample at index 1891.
[2025-03-25 14:28:01] Constructed sample at index 1892.
[2025-03-25 14:28:01] Constructed sample at index 1893.
[2025-03-25 14:28:01] Constructed sample at index 1894.
[2025-03-25 14:28:01] Constructed sample at index 1895.
[2025-03-25 14:28:01] Constructed sample at index 1896.
[2025-03-25 14:28:01] Constructed sample at index 1897.
[2025-03-25 14:28:01] Constructed sample at index 1898.
[2025-03-25 14:28:01] Constructed sample at index 1899.
[2025-03-25 14:28:01] Constructed sample at index 1900.
[2025-03-25 14:28:01] Constructed sample at index 1901.
[2025-03-25 14:28:01] Constructed sample at index 1902.
[2025-03-25 14:28:01] Constructed sample at index 1903.
[2025-03-25 14:28:01] Constructed sample at index 1904.
[2025-03-25 14:28:01] Constructed sample at index 1905.
[2025-03-25 14:28:01] Constructed sample at index 1906.
[2025-03-25 14:28:01] Constructed sample at index 1907.
[2025-03-25 14:28:01] Constructed sample at index 1908.
[2025-03-25 14:28:01] Constructed sample at index 1909.
[2025-03-25 14:28:01] Constructed sample at index 1910.
[2025-03-25 14:28:01] Constructed sample at index 1911.
[2025-03-25 14:28:01] Constructed sample at index 1912.
[2025-03-25 14:28:01] Constructed sample at index 1913.
[2025-03-25 14:28:01] Constructed sample at index 1914.
[2025-03-25 14:28:01] Constructed sample at index 1915.
[2025-03-25 14:28:01] Constructed sample at index 1916.
[2025-03-25 14:28:01] Constructed sample at index 1917.
[2025-03-25 14:28:01] Constructed sample at index 1918.
[2025-03-25 14:28:01] Constructed sample at index 1919.
[2025-03-25 14:28:01] Constructed sample at index 1920.
[2025-03-25 14:28:01] Constructed sample at index 1921.
[2025-03-25 14:28:01] Constructed sample at index 1922.
[2025-03-25 14:28:01] Constructed sample at index 1923.
[2025-03-25 14:28:01] Constructed sample at index 1924.
[2025-03-25 14:28:01] Constructed sample at index 1925.
[2025-03-25 14:28:01] Constructed sample at index 1926.
[2025-03-25 14:28:01] Constructed sample at index 1927.
[2025-03-25 14:28:01] Constructed sample at index 1928.
[2025-03-25 14:28:01] Constructed sample at index 1929.
[2025-03-25 14:28:01] Constructed sample at index 1930.
[2025-03-25 14:28:01] Constructed sample at index 1931.
[2025-03-25 14:28:01] Constructed sample at index 1932.
[2025-03-25 14:28:01] Constructed sample at index 1933.
[2025-03-25 14:28:01] Constructed sample at index 1934.
[2025-03-25 14:28:01] Constructed sample at index 1935.
[2025-03-25 14:28:01] Constructed sample at index 1936.
[2025-03-25 14:28:01] Constructed sample at index 1937.
[2025-03-25 14:28:01] Constructed sample at index 1938.
[2025-03-25 14:28:01] Constructed sample at index 1939.
[2025-03-25 14:28:01] Constructed sample at index 1940.
[2025-03-25 14:28:01] Constructed sample at index 1941.
[2025-03-25 14:28:01] Constructed sample at index 1942.
[2025-03-25 14:28:01] Constructed sample at index 1943.
[2025-03-25 14:28:01] Constructed sample at index 1944.
[2025-03-25 14:28:01] Constructed sample at index 1945.
[2025-03-25 14:28:01] Constructed sample at index 1946.
[2025-03-25 14:28:01] Constructed sample at index 1947.
[2025-03-25 14:28:01] Constructed sample at index 1948.
[2025-03-25 14:28:01] Constructed sample at index 1949.
[2025-03-25 14:28:01] Constructed sample at index 1950.
[2025-03-25 14:28:01] Constructed sample at index 1951.
[2025-03-25 14:28:01] Constructed sample at index 1952.
[2025-03-25 14:28:01] Constructed sample at index 1953.
[2025-03-25 14:28:01] Constructed sample at index 1954.
[2025-03-25 14:28:01] Constructed sample at index 1955.
[2025-03-25 14:28:01] Constructed sample at index 1956.
[2025-03-25 14:28:01] Constructed sample at index 1957.
[2025-03-25 14:28:01] Constructed sample at index 1958.
[2025-03-25 14:28:01] Constructed sample at index 1959.
[2025-03-25 14:28:01] Constructed sample at index 1960.
[2025-03-25 14:28:01] Constructed sample at index 1961.
[2025-03-25 14:28:01] Constructed sample at index 1962.
[2025-03-25 14:28:01] Constructed sample at index 1963.
[2025-03-25 14:28:01] Constructed sample at index 1964.
[2025-03-25 14:28:01] Constructed sample at index 1965.
[2025-03-25 14:28:01] Constructed sample at index 1966.
[2025-03-25 14:28:01] Constructed sample at index 1967.
[2025-03-25 14:28:01] Constructed sample at index 1968.
[2025-03-25 14:28:01] Constructed sample at index 1969.
[2025-03-25 14:28:01] Constructed sample at index 1970.
[2025-03-25 14:28:01] Constructed sample at index 1971.
[2025-03-25 14:28:01] Constructed sample at index 1972.
[2025-03-25 14:28:01] Constructed sample at index 1973.
[2025-03-25 14:28:01] Constructed sample at index 1974.
[2025-03-25 14:28:01] Constructed sample at index 1975.
[2025-03-25 14:28:01] Constructed sample at index 1976.
[2025-03-25 14:28:01] Constructed sample at index 1977.
[2025-03-25 14:28:01] Constructed sample at index 1978.
[2025-03-25 14:28:01] Constructed sample at index 1979.
[2025-03-25 14:28:01] Constructed sample at index 1980.
[2025-03-25 14:28:01] Constructed sample at index 1981.
[2025-03-25 14:28:01] Constructed sample at index 1982.
[2025-03-25 14:28:01] Constructed sample at index 1983.
[2025-03-25 14:28:01] Constructed sample at index 1984.
[2025-03-25 14:28:01] Constructed sample at index 1985.
[2025-03-25 14:28:01] Constructed sample at index 1986.
[2025-03-25 14:28:01] Constructed sample at index 1987.
[2025-03-25 14:28:01] Constructed sample at index 1988.
[2025-03-25 14:28:01] Constructed sample at index 1989.
[2025-03-25 14:28:01] Constructed sample at index 1990.
[2025-03-25 14:28:01] Constructed sample at index 1991.
[2025-03-25 14:28:01] Constructed sample at index 1992.
[2025-03-25 14:28:01] Constructed sample at index 1993.
[2025-03-25 14:28:01] Constructed sample at index 1994.
[2025-03-25 14:28:01] Constructed sample at index 1995.
[2025-03-25 14:28:01] Constructed sample at index 1996.
[2025-03-25 14:28:01] Constructed sample at index 1997.
[2025-03-25 14:28:01] Constructed sample at index 1998.
[2025-03-25 14:28:01] Constructed sample at index 1999.
[2025-03-25 14:28:01] Constructed sample at index 2000.
[2025-03-25 14:28:01] Constructed sample at index 2001.
[2025-03-25 14:28:01] Constructed sample at index 2002.
[2025-03-25 14:28:01] Constructed sample at index 2003.
[2025-03-25 14:28:01] Constructed sample at index 2004.
[2025-03-25 14:28:01] Constructed sample at index 2005.
[2025-03-25 14:28:01] Constructed sample at index 2006.
[2025-03-25 14:28:01] Constructed sample at index 2007.
[2025-03-25 14:28:01] Constructed sample at index 2008.
[2025-03-25 14:28:01] Constructed sample at index 2009.
[2025-03-25 14:28:01] Constructed sample at index 2010.
[2025-03-25 14:28:01] Constructed sample at index 2011.
[2025-03-25 14:28:01] Constructed sample at index 2012.
[2025-03-25 14:28:01] Constructed sample at index 2013.
[2025-03-25 14:28:01] Constructed sample at index 2014.
[2025-03-25 14:28:01] Constructed sample at index 2015.
[2025-03-25 14:28:01] Constructed sample at index 2016.
[2025-03-25 14:28:01] Constructed sample at index 2017.
[2025-03-25 14:28:01] Constructed sample at index 2018.
[2025-03-25 14:28:01] Constructed sample at index 2019.
[2025-03-25 14:28:01] Constructed sample at index 2020.
[2025-03-25 14:28:01] Constructed sample at index 2021.
[2025-03-25 14:28:01] Constructed sample at index 2022.
[2025-03-25 14:28:01] Constructed sample at index 2023.
[2025-03-25 14:28:01] Constructed sample at index 2024.
[2025-03-25 14:28:01] Constructed sample at index 2025.
[2025-03-25 14:28:01] Constructed sample at index 2026.
[2025-03-25 14:28:01] Constructed sample at index 2027.
[2025-03-25 14:28:01] Constructed sample at index 2028.
[2025-03-25 14:28:01] Constructed sample at index 2029.
[2025-03-25 14:28:01] Constructed sample at index 2030.
[2025-03-25 14:28:01] Constructed sample at index 2031.
[2025-03-25 14:28:01] Constructed sample at index 2032.
[2025-03-25 14:28:01] Constructed sample at index 2033.
[2025-03-25 14:28:01] Constructed sample at index 2034.
[2025-03-25 14:28:01] Constructed sample at index 2035.
[2025-03-25 14:28:01] Constructed sample at index 2036.
[2025-03-25 14:28:01] Constructed sample at index 2037.
[2025-03-25 14:28:01] Constructed sample at index 2038.
[2025-03-25 14:28:01] Constructed sample at index 2039.
[2025-03-25 14:28:01] Constructed sample at index 2040.
[2025-03-25 14:28:01] Constructed sample at index 2041.
[2025-03-25 14:28:01] Constructed sample at index 2042.
[2025-03-25 14:28:01] Constructed sample at index 2043.
[2025-03-25 14:28:01] Constructed sample at index 2044.
[2025-03-25 14:28:01] Constructed sample at index 2045.
[2025-03-25 14:28:01] Constructed sample at index 2046.
[2025-03-25 14:28:01] Constructed sample at index 2047.
[2025-03-25 14:28:01] Constructed sample at index 2048.
[2025-03-25 14:28:01] Constructed sample at index 2049.
[2025-03-25 14:28:01] Constructed sample at index 2050.
[2025-03-25 14:28:01] Constructed sample at index 2051.
[2025-03-25 14:28:01] Constructed sample at index 2052.
[2025-03-25 14:28:01] Constructed sample at index 2053.
[2025-03-25 14:28:01] Constructed sample at index 2054.
